id	filename	md5	size	case.submitter_id	aliquot.submitter_id	project_id
5855a809-f604-48cb-99b8-06c5b288447e	A48366_2_lanes_dupsFlagged.bam	95590c6e7f84d385260198e17b3ce4ec	97452189529	TARGET-52-PARTKH	TARGET-52-PARTKH-01A-01D	TARGET-RT
4ff3a1d7-bd8e-4219-90b3-23535dc999a3	A31805_4_lanes_dupsFlagged.bam	760d124c6b15bf690253f421871e5a4f	126570830246	TARGET-52-PASZYE	TARGET-52-PASZYE-01A-01D	TARGET-RT
0c75e342-88c3-45ac-b5dc-6c1aa6f02ba3	A31800_4_lanes_dupsFlagged.bam	5c7343df2f2752c1678797639191fe34	125013104958	TARGET-52-PASABD	TARGET-52-PASABD-01A-01D	TARGET-RT
1c994a78-6cfb-4ce9-aa64-871d8b28c74c	A31881_4_lanes_dupsFlagged.bam	6cb3cc9358f17d089342196bd2123902	95628616333	TARGET-52-PATAFT	TARGET-52-PATAFT-01A-01D	TARGET-RT
3dc9d834-6613-4573-980e-6ff520ad9392	A31893_4_lanes_dupsFlagged.bam	761c22ae3fbe2ddcc6901925378360ce	113652322002	TARGET-52-PASYNF	TARGET-52-PASYNF-01A-01D	TARGET-RT
41f0d940-4dd0-408b-8f72-4e281626f319	A31874_4_lanes_dupsFlagged.bam	0343688bc76f64a81242135cd4b8a8ef	121131225005	TARGET-52-PATFZZ	TARGET-52-PATFZZ-01A-01D	TARGET-RT
d51c0b8d-a757-419b-934a-dba5cf7d2b59	A31876_4_lanes_dupsFlagged.bam	bfc016f5a6e3c455698c83855450547a	137206420701	TARGET-52-PARPFY	TARGET-52-PARPFY-01A-01D	TARGET-RT
908dfaae-e83f-4338-b588-d0ee7f3f4ca0	A31877_4_lanes_dupsFlagged.bam	161282966d466ae50ff41c68da2a58ee	82356290435	TARGET-52-PARRCL	TARGET-52-PARRCL-01A-01D	TARGET-RT
876c7467-5e39-4208-a48d-96a5e2811960	A31895_4_lanes_dupsFlagged.bam	0cd030f0299cb20a77daced393239778	131423838624	TARGET-52-PAUCGJ	TARGET-52-PAUCGJ-01A-01D	TARGET-RT
ad653fc0-00c4-41e0-869d-40b936b2e62a	A31878_4_lanes_dupsFlagged.bam	b2c9af8d2fcf765494b93a3dd34c0389	115573504020	TARGET-52-PASDLA	TARGET-52-PASDLA-01A-01D	TARGET-RT
301856ff-07ab-42b5-93cb-8fd5d85f4653	A31903_4_lanes_dupsFlagged.bam	1c183657f269e5baabf4c8aa085b0ecf	112846704353	TARGET-52-NAAELV	TARGET-52-NAAELV-50B-01D	TARGET-RT
0fab8e55-91cb-48f6-935c-3d3137aa051a	A48376_2_lanes_dupsFlagged.bam	f3f594b266c4dfb0886091df10f3846e	104003428149	TARGET-52-PAKLYZ	TARGET-52-PAKLYZ-01A-01D	TARGET-RT
f51b00dd-af1f-426f-acab-ee9f34fe00ca	A48377_2_lanes_dupsFlagged.bam	76accaa44055793f9b75ef7180108376	99458406557	TARGET-52-PAJLRA	TARGET-52-PAJLRA-01A-01D	TARGET-RT
0ad04e5a-815d-4fab-a09c-aa7c2e53806b	A31894_4_lanes_dupsFlagged.bam	09ea68b9a5ecb959683665a54b13f897	114112742995	TARGET-52-PADYZI	TARGET-52-PADYZI-01A-01D	TARGET-RT
