id	filename	md5	size	project_id	case_ids	aliquot_ids	data_category	data_type	experimental_strategy	workflow_type	new_id	new_md5	new_size
af649bc0-e5b0-4915-b1a0-5b9633d985e5	af649bc0-e5b0-4915-b1a0-5b9633d985e5.vep.vcf.gz	d9b241e8ed7a306771b96d6e72aab75b	104467	TCGA-BRCA	48ff0420-0f19-4e9d-a75d-6c54949a461a	43e7f97e-c87c-4f11-94fd-98b925fc45bc,1c4c02c3-179f-4833-850a-131a002cf99a	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	MuSE Annotation	e18f37a6-e8e0-4773-98cc-9200dc52d9d0	831de56f78d04adcff00bf88a3f7b75a	130785
3b410039-325b-4cb1-b069-a7bdd034e263	06ab87c1-f4a9-4e72-bdcc-10c4b660c92d_gdc_realn_rehead.bam	20d16f28fbfc71af9b1eaea4de8af9f3	5284515766	TCGA-BRCA	23f438bd-1dbb-4d46-972f-1e8e74ddbd37	43c6d23b-2fcd-499e-82ef-10f15d8ede90	Sequencing Reads	Aligned Reads	RNA-Seq	STAR 2-Pass Genome	963e463d-23df-4848-abb4-a863e5f97458	15e3fc67fabcb530e353f7af1a11be23	4279002600
4b375bb6-698c-49ff-aed1-127b5d9382e6	4b375bb6-698c-49ff-aed1-127b5d9382e6.vep.vcf.gz	ea0b8837bd37b1ef2065a5b6a7964529	173226	TCGA-BRCA	f63722c1-a0bb-4bf9-8a10-1d76a8e1a0ba	0e548c1e-cbb7-4432-8112-bb262a1ef9d9,24bf6da8-6015-4a98-affd-0a172d7d3265	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	VarScan2 Annotation	745d884d-5eb7-42b6-b440-156866dc1fbb	001c2e42e2ee86ca59c51fef702357bc	175663
a3a48535-555a-4a81-9449-8d04fb4beda6	a3a48535-555a-4a81-9449-8d04fb4beda6.vep.vcf.gz	0e968c80daa547188a3fd6e86bdb67f2	2643175	TCGA-BRCA	8f9ad301-6699-4078-a80d-886e40894af7	2ce9601e-907b-4ab4-b0c6-4f0a1b2b9011,bcb23fdf-5ae8-4659-8e65-1f8a7f0b44ea	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	MuTect2 Annotation	2b58e991-1927-4dcf-9bc3-937749ab28f8	98de4060e11826e12dd56a204cac147e	2849906
dbe5f48e-5083-4226-b8bd-563ad39aea62	dbe5f48e-5083-4226-b8bd-563ad39aea62.vep.vcf.gz	6c9a2ee6527ed6579b3abf989b5edec2	112305	TCGA-BRCA	ee14e049-b891-4dda-a730-8ce99bd93baf	fea77f35-8b5b-404e-a9e1-5b2d3d02fd4c,68fd3045-073d-4242-8a41-41b707fca625	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	MuSE Annotation	2bf264af-4362-4503-869d-071a48bc9eb1	fd7b20d41cc203feee1c999b220731ee	130041
86f1155c-223d-4e4f-a0fc-bfd264222f14	86f1155c-223d-4e4f-a0fc-bfd264222f14.vep.vcf.gz	fadd6195b0f7501fb69fcbd40bfe0f9a	232891	TCGA-BRCA	a855c228-a263-44df-87a0-cbc32187e3f5	a62c3601-b90f-402f-8212-ffdfde3c6df8,913051a1-919a-436c-8fc2-9110968c19c3	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	MuSE Annotation	f7b37511-a3e6-4357-baec-fb55d7dfac55	528209c03852e54cd2ce0c682d788ef2	240570
e0b66899-ce46-40ae-9ea2-2fd813700437	e0b66899-ce46-40ae-9ea2-2fd813700437.vep.vcf.gz	7ae233785b0c8dde04eb5435e3e87222	666361	TCGA-BRCA	680f23a9-fcce-493e-b908-27c1ad202e4c	eab47cbb-eab0-4dd6-9cd0-f2700e5b6227,bcaf419b-3c04-4bb8-84f1-e8bf4bf6895d	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	SomaticSniper Annotation	64956b15-7a72-4b53-bbfd-beb89e09b7f0	7445b30fc43a5af7b4f61aa7204eac6c	743789
012262b5-2c65-48d4-95aa-bb153f82e63e	012262b5-2c65-48d4-95aa-bb153f82e63e.vep.vcf.gz	45e218b92f69801795a8781090086132	5163881	TCGA-BRCA	da1c58a7-c6bd-47d9-95c2-8d2ac70e20e4	f915733b-aaf4-406d-af52-00de113e8e0c,f5cfd725-897e-4728-91bc-ba3957d43764	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	MuTect2 Annotation	78c18e5a-9d9c-4b02-adc5-79d807bb6b59	5ce005dc5cbae9adb998d16d30fd48e0	6497356
a8c58b1d-5080-4290-bda8-f29d19ee34f5	1a02916a-c8df-47b8-9ebc-61234c6a154a_gdc_realn_rehead.bam	6d226ddfeef94fd083e02bfb38938b2d	7388789873	TCGA-BRCA	79126e88-9cf8-45ff-bf91-a98da3b304d7	1fff796f-626b-4408-9fd1-4fea54e153a6	Sequencing Reads	Aligned Reads	RNA-Seq	STAR 2-Pass Genome	cab05859-7d54-498b-a650-961887b688f9	8b0d1ccec640f82b68d5c6e5ba9b64f3	6936660449
c9257fcd-2e0f-4c3f-8f96-a597174ceb7d	c9257fcd-2e0f-4c3f-8f96-a597174ceb7d.vep.vcf.gz	d1574deb181ada6363a68bc0af4b3fc4	304421	TCGA-BRCA	f39edd06-1016-4e8e-a42e-12f7e699ddc5	9732d7d3-7a55-4eba-9a18-76e59ca082a6,6618f367-c782-43a0-b5c8-a53d9bda6722	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	VarScan2 Annotation	098806f4-ebbe-4dd1-b96b-e81bbaf8118f	d5781b63ff6839afb33aaef9a8c38124	299346
b1b066d1-1b17-42b0-b95e-7422eab0a8e4	b1b066d1-1b17-42b0-b95e-7422eab0a8e4.vep.vcf.gz	5a783ca627372c4bcec313b68774049f	268707	TCGA-BRCA	858652b8-c4c2-41d8-be32-fdc88e1a7bb0	ca100ef0-be45-415f-909d-7172261d0084,ac317f91-d40e-4c6c-bca4-9220150a5af9	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	VarScan2 Annotation	34f6fc5c-4467-4368-96ad-fdf395f804b3	b4ada7e68e05969e2a9806ec7f24e018	261337
20b29424-e9eb-4c06-aca9-986cd07e22e6	20b29424-e9eb-4c06-aca9-986cd07e22e6.vep.vcf.gz	8c802c11f5d09df9c56a097c65b48c22	2813382	TCGA-BRCA	c65b835a-2d38-4250-a173-0780d2c2cf58	3bf0b169-f870-4887-be06-414f20f1dcf0,cc9a8594-88b6-4f78-a840-9173a75e2fdb	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	MuTect2 Annotation	831685ca-50d5-4519-97e9-eb16757b2c4e	5824aa8078f0a35b103a20f1302e0bbe	2058108
8c0dd3f2-ba07-4cf8-9bc4-e9a8c2004c6f	TCGA-BRCA.56fb1d49-78c7-4965-9a17-a90a2c1a9b95.gene_level_copy_number.tsv	6df2b2f2ae64a1e59be4b08844810529	3482264	TCGA-BRCA	6af6d256-a753-46d2-b611-e4094ff265aa	56fb1d49-78c7-4965-9a17-a90a2c1a9b95,fb50c3c1-d028-49f6-81e4-d7d487e2a625	Copy Number Variation	Gene Level Copy Number	Genotyping Array	ASCAT2	81f62091-c547-4b2a-bac9-389e93972b1d	33b1b7da28f01ac542c1f96d268c305f	3446860
13c65ce4-0a79-4541-a2b9-54b8fb394499	619e059e-2915-41ed-92c6-1faa23cd4f0c_gdc_realn_rehead.bam	ee45883167b020ed93b4e245c02d9fd0	10111842886	TCGA-BRCA	ae65baeb-6b78-492a-8c63-bb7e93e83dc2	20486352-7d5f-4065-ab10-7a3f792ec1e1	Sequencing Reads	Aligned Reads	RNA-Seq	STAR 2-Pass Genome	60a1ae47-0fd2-4533-bdad-d98817d85935	d0e008b9501224896ac48438ca6026fe	9447075418
4b2e4b52-1dc4-4780-b2a8-dc16f30d1f61	4b2e4b52-1dc4-4780-b2a8-dc16f30d1f61.vep.vcf.gz	d876d182336a2f409ae783627abaac5d	1368354	TCGA-BRCA	c07b122e-ac50-4db2-add2-5617a5d0e976	9e036b90-1cb2-4cb8-857d-09f2ca48e059,073ca5ca-7062-4b02-b5f4-49dbe64aa329	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	SomaticSniper Annotation	471c00b3-3e94-46b3-870a-af0c06f034e3	722c761731b29b9cabaad18c17abfcbf	1601397
02511bd6-c5aa-45d9-977d-d9d2a0057e39	TCGA-BRCA.cea1bfb5-fe63-4515-8f2b-66696afa23b2.gene_level_copy_number.tsv	f7873df7050c632522e95f84bce33b3e	3482876	TCGA-BRCA	b094e8b2-8ece-4b36-8025-18073a8b873c	cea1bfb5-fe63-4515-8f2b-66696afa23b2,2615ad42-feb6-48e4-a63c-968c85ecc4b0	Copy Number Variation	Gene Level Copy Number	Genotyping Array	ASCAT2	c3330012-4487-423f-91c2-75b99deb2551	22d13eb77dba748d640c139f9512b48b	3447471
ae25d614-850b-45d1-ad77-053640fe1614	TCGA-BRCA.e66a0d0b-c237-41dc-8411-beeee54998ec.gene_level_copy_number.tsv	5d0c11ab1624b3ee64722cc04942ff83	3482242	TCGA-BRCA	d6f911b5-e895-43f8-8f86-0ac2f1bc6fae	4bb9ada7-5007-4d19-958d-42df7b3c77bc,e66a0d0b-c237-41dc-8411-beeee54998ec	Copy Number Variation	Gene Level Copy Number	Genotyping Array	ASCAT2	1f1ad68d-27d9-40a4-a4cd-2e4810d472cf	9cec786347793336e8b2043749a87603	3446837
ed7fb8b0-153e-40e3-b9f6-080e0299425c	ed7fb8b0-153e-40e3-b9f6-080e0299425c.vep.vcf.gz	4c4fed16ca212f816738570dd6a00561	273628	TCGA-BRCA	752ad011-79e0-494f-9868-98bf6feb28f8	00c8d151-2223-4e36-8c66-6c09e42d8777,d2ad26e4-a4a8-45de-9f85-c681a2a49f43	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	VarScan2 Annotation	a693324f-81b8-4221-9122-0e694ec75094	9c98717160336409aa371a5fe2820756	291428
ded188ff-f252-4086-8f24-98f42d228c9a	9053f5ca-1d8a-4d39-8866-479d7ec4f825_gdc_realn_rehead.bam	b92fb5b23789bd3271c2db1388e6eabb	12011927982	TCGA-BRCA	aa4244a8-0454-4247-a1c3-357fd51746fa	b4673313-fa18-43e8-a01b-5cdb3cf5425e	Sequencing Reads	Aligned Reads	RNA-Seq	STAR 2-Pass Genome	a2b2ef27-5764-4f0a-aba2-bf2f7bac01bb	b3e1cb68b78124f2d3e93d6d84f63180	10026058529
daf5b1d6-7712-48f9-803a-759a54646c98	daf5b1d6-7712-48f9-803a-759a54646c98.vep.vcf.gz	3ab6730c9fdca675e0a70503cd061238	843663	TCGA-BRCA	a8a199c9-d781-4e6c-af8c-c85d60c7cd40	b4876746-52a8-4fc2-8454-93a4f8f0e8b6,88c9ef88-5d85-4a4b-9c68-d9ec709a1f07	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	SomaticSniper Annotation	ea23ad96-c132-41ed-852d-878eb17e7ca1	121d3d9da1078c33e05b77e53e672fb8	1031607
