id	filename	md5	size	project_id	case_ids	aliquot_ids	data_category	data_type	experimental_strategy	workflow_type	new_id	new_md5	new_size
f3b071e1-e750-47c5-90bc-2962fa026c63	c1417a6d-430b-4f72-b627-90569534695d.wxs.Pindel.somatic_annotation.vcf.gz	848db1b66ab45f85fe7b4c2b6e1ba812	205504	TARGET-ALL-P2	b88c6d20-7509-5e35-ad39-e25939dbba27	82ec3a75-8ef3-5e49-869c-cc1ad14216f9,5b37c039-d4db-5e35-ab2b-a29b94dc5913	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	Pindel Annotation	b647851b-9da8-47bc-b13c-f4fdaa67296e	5cfc6dba9e68945656360c57755524ce	214547
8075fcfc-7b29-4103-ba6d-139bff9f2ffa	6f169797-f8f0-4c29-88fa-9dbecf311118.wxs.Pindel.aliquot.maf.gz	188a79c57d1a8e5374d91b7135328748	1392860	TARGET-ALL-P2	7d0adf26-638d-587c-8cbd-915a00ce4097	93059916-1e64-5fc5-8022-aebbb0c921de,c2dd76e1-52b3-5935-84ea-8c777f099f0c	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	Pindel Annotation	1d00a267-58a9-4add-a2cf-7e42c856a712	d48adee61167f5768945942c8119ba8c	954247
744972f8-17c5-4140-8ab8-5c6893bf33a8	27d58c24-0ca4-4427-ab6e-6996edbd0b39.wxs.aliquot_ensemble_masked.maf.gz	858a3d65550760a85d72fc57520c9fb8	5926	TARGET-ALL-P2	d915abab-21e8-5ad0-8c62-92849ba4ca32	4230c330-06c6-5c2d-a55a-ca268413ddac,3bbd95f3-3bc2-51ff-8139-2aee74412f48	Simple Nucleotide Variation	Masked Somatic Mutation	WXS	Aliquot Ensemble Somatic Variant Merging and Masking	5555c3fe-2225-446a-89e3-dbba974f202a	b82a043fa5419c50ead3e10c50b2d622	6962
4e714e80-9a53-4ad8-99b5-4cf11f0abf5c	31ebc742-929a-4063-babc-e714153e6373.arriba.rna_fusion.bedpe	cf99cf154fec1f0e8c31e6391f62c7e7	5109	TARGET-ALL-P2	4b2d7fef-9a91-5780-be3e-6c3e76b3f94f	c9899ada-e755-50e8-a757-bc9b7460f0a3	Structural Variation	Transcript Fusion	RNA-Seq	Arriba	b59306a2-b5d2-4aba-abea-ee8dbab3a37a	aa537b15b9111a1a01192afc8a4c6b88	5718
dd367e64-febe-4aa6-bb80-e3b08403f1a5	a6dcbc76-351b-4660-8674-fbcb5eb639f4.wxs.MuTect2.somatic_annotation.vcf.gz	3a1f5397a1240bd4df9b5bb3e45e3adc	1476635	TARGET-ALL-P2	662fbf4e-39e8-51a1-9c7f-6256e8f05f23	5b3621ad-9454-599f-9c48-ad2892b10416,65f1800d-8220-585f-9baa-74be2b51fae0	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	MuTect2 Annotation	98d08884-2db2-4c08-a850-bdc60fe5f94b	665b41d9bc8b67a03453a40aecf7bd74	1519452
683c789b-ec79-41d1-af55-020bc8d87a31	4bcf30e5-ca65-4bdb-ba75-9960fb88e943.wxs.Pindel.aliquot.maf.gz	ba9a9f93df7fad909a84d094548a7eee	221794	TARGET-ALL-P2	2b4ae221-d202-5003-b9ec-3de11cf3dd41	d0b11a74-f85d-5663-83a2-9fc810f6a82c,e9b8aeb0-4b5a-5880-ae00-140f99292a0d	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	Pindel Annotation	7bbc6a2a-b7d3-4d13-aa26-58d64e082a92	48afebffacfd5f37864336dfd699a292	212439
836cbe63-3bd0-4907-b96a-4e6b1485430e	ab05630a-bb3d-43ab-975f-e6d9da8af2c9.wxs.VarScan2.somatic_annotation.vcf.gz	31d0951f6a1ac08fbb55c97cf7ad3a32	94104	TARGET-ALL-P2	e7f93bf7-9695-5059-a1b8-7728c37120cd	94131c68-e188-5079-b328-7fa5adb5bad3,96abe030-ca09-5584-97fc-a9f105f729b7	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	VarScan2 Annotation	8efb5d03-acb3-4010-93c9-fc2d589c3e68	0256b2e25192be06575f15cab0bef9e6	104905
d7d4342f-206e-43e2-bab7-6b57ab1aaaa0	90aae905-a398-4603-ad85-0d318d143fb8.wxs.MuSE.somatic_annotation.vcf.gz	06d14d0437dbab00e9de36c7e3d8f31e	46235	TARGET-ALL-P2	9861f2b5-935f-5b0b-b40c-87724240ffa3	9819f629-ea2b-57e4-bb5b-9d93e4a79bc4,6b7b9f8f-39ec-5cd6-bb05-d843f86b6154	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	MuSE Annotation	2d7b6edb-a88d-42c4-b373-45d338a5bc56	7e8a8c68503e4cb6779fe8328be544e6	46245
07038747-a16b-4182-bb07-8385e2cd942a	99673c87-fa61-423b-b181-cb244ccf0a84.wxs.MuTect2.aliquot.maf.gz	198e08dcf870bce09be83233d695e473	538043	TARGET-ALL-P2	62c2ff1f-bf92-5cb5-94fb-ec97fd24d1ec	f155859b-9a1a-52f4-a326-8416b895cc2b,0a438bdd-d704-5e89-acdf-6b0521ecc1a4	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	MuTect2 Annotation	9a7bd561-9d5a-47fe-897e-2169c775b352	d0d53743b317ba0322f7affbdbadf1f6	679317
0a94844f-7e99-4a94-8bff-d0fa86035397	9aa972aa-c2d7-4f1b-8384-f740017f2171.wxs.aliquot_ensemble_masked.maf.gz	bff7edd49b03bfa33f46cd67b07cfadb	7437	TARGET-ALL-P2	76604bc7-8464-523a-a816-ad15c7c163a6	721f8e3f-4413-5076-89a6-9c350f8cff99,8d8c7974-e5cf-5b1f-bab3-602bd16ba63d	Simple Nucleotide Variation	Masked Somatic Mutation	WXS	Aliquot Ensemble Somatic Variant Merging and Masking	12414cb4-f569-47d2-a04d-b9db465f735f	c03c23d92c7e87658122c1d09dfbbdbe	8451
bcef2d68-f267-46d4-8d63-7d73dc0a22fd	ca2d8edd-191c-4f9f-81bf-e5bfa47bca01.wxs.VarScan2.aliquot.maf.gz	5dd0839d9028e858db17828bc0197550	108174	TARGET-ALL-P2	da52224e-fcfc-5ffa-b0b1-e63265013076	77886695-0f8b-5bda-b711-c850afdb5a21,1dee6bef-6703-5add-861c-d96f5709da59	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	VarScan2 Annotation	f6d039d9-d54a-44fd-871c-bb481c8e0959	64c3947b2cd3978a1e39d55df7383f32	127314
2521a01b-3255-4fd3-887e-71e658d34bad	17915b9f-dd61-4234-8382-bc50839b080a.wxs.MuSE.somatic_annotation.vcf.gz	b1a70f83fc7a3c082db959d1abbf2a02	116302	TARGET-ALL-P2	6903b86e-544a-57c0-bb4d-1129310ac6ab	b7b1d34a-280f-524b-a717-92567b89a55b,663e89ae-ff24-53a4-ab16-73209a5ea710	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	MuSE Annotation	42c2f1aa-c7d2-4966-8b9c-7086910c614b	830c95983c99ef38ecc15229041501f8	119723
065a59e0-6ba3-49f6-9853-f857b6159186	cc081859-49df-4378-b5f9-6e32b5f81b48.wxs.SomaticSniper.aliquot.maf.gz	be8138b013bc8947746213ff25f7554e	516366	TARGET-ALL-P2	51c7d12a-5313-5ff8-8735-4e928c876542	6daba828-4527-5ca3-8e5c-a3d11c445213,b54f87bd-f299-5dd4-b781-828e2ca84d2e	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	SomaticSniper Annotation	fc2bf044-f15d-40f8-be40-b8383243abc7	74ace597aaf9d55e5ecf43c12e601247	672329
cbf473ab-ecd1-46e3-9efd-6962e91837cf	0111063e-1c32-49ac-afe4-09d918c6173f.wxs.MuSE.aliquot.maf.gz	1ad5bddffd0ec8fbeea0316add330858	113265	TARGET-ALL-P2	4b2d7fef-9a91-5780-be3e-6c3e76b3f94f	f713f8cd-34b5-53d5-90e0-7abc89c1f2b4,4bdd5981-e245-53b3-8217-0149fc300cd7	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	MuSE Annotation	ac35e7d6-c1ea-49ec-81ba-c21e3de48ae8	03de8106d74e1dab0d1b69a1233049c9	131574
